Artist,Song Title,Youtube Link
Flo Rida,Low (Acoustic Version),https://www.youtube.com/results?search_query=Flo+Rida+Low+%28Acoustic+Version%29
Akon,Smack That (Acoustic Version),https://www.youtube.com/results?search_query=Akon+Smack+That+%28Acoustic+Version%29
Shakira,Hips Don't Lie (Acoustic Version),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%28Acoustic+Version%29
Snow Patrol,Chasing Cars (Acoustic Version),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%28Acoustic+Version%29
Daft Punk,One More Time (Acoustic Version),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%28Acoustic+Version%29
Norah Jones,Don't Know Why (Acoustic Version),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%28Acoustic+Version%29
Nickelback,How You Remind Me (Acoustic Version),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%28Acoustic+Version%29
3 Doors Down,Kryptonite (Acoustic Version),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%28Acoustic+Version%29
Britney Spears,Toxic (Acoustic Version),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%28Acoustic+Version%29
The Killers,Mr. Brightside (Acoustic Version),https://www.youtube.com/results?search_query=The+Killers+Mr.+Brightside+%28Acoustic+Version%29
Kelly Rowland,Dilemma (Acoustic Version),https://www.youtube.com/results?search_query=Kelly+Rowland+Dilemma+%28Acoustic+Version%29
Timbaland,Apologize (Acoustic Version),https://www.youtube.com/results?search_query=Timbaland+Apologize+%28Acoustic+Version%29
Vanessa Carlton,A Thousand Miles (Acoustic Version),https://www.youtube.com/results?search_query=Vanessa+Carlton+A+Thousand+Miles+%28Acoustic+Version%29
Missy Elliott,Get Ur Freak On (Acoustic Version),https://www.youtube.com/results?search_query=Missy+Elliott+Get+Ur+Freak+On+%28Acoustic+Version%29
John Legend,Ordinary People (Acoustic Version),https://www.youtube.com/results?search_query=John+Legend+Ordinary+People+%28Acoustic+Version%29
Ludacris,Move Bitch (Acoustic Version),https://www.youtube.com/results?search_query=Ludacris+Move+Bitch+%28Acoustic+Version%29
Chris Brown,Run It! (Acoustic Version),https://www.youtube.com/results?search_query=Chris+Brown+Run+It%21+%28Acoustic+Version%29
Fergie,Big Girls Don't Cry (Acoustic Version),https://www.youtube.com/results?search_query=Fergie+Big+Girls+Don%27t+Cry+%28Acoustic+Version%29
Feist,1234 (Acoustic Version),https://www.youtube.com/results?search_query=Feist+1234+%28Acoustic+Version%29
OutKast,Hey Ya! (Extended Mix),https://www.youtube.com/results?search_query=OutKast+Hey+Ya%21+%28Extended+Mix%29
Beyonce,Crazy in Love (Extended Mix),https://www.youtube.com/results?search_query=Beyonce+Crazy+in+Love+%28Extended+Mix%29
Usher,Yeah! (Extended Mix),https://www.youtube.com/results?search_query=Usher+Yeah%21+%28Extended+Mix%29
Eminem,Lose Yourself (Extended Mix),https://www.youtube.com/results?search_query=Eminem+Lose+Yourself+%28Extended+Mix%29
Coldplay,Yellow (Extended Mix),https://www.youtube.com/results?search_query=Coldplay+Yellow+%28Extended+Mix%29
Green Day,Boulevard of Broken Dreams (Extended Mix),https://www.youtube.com/results?search_query=Green+Day+Boulevard+of+Broken+Dreams+%28Extended+Mix%29
Rihanna,Umbrella (Extended Mix),https://www.youtube.com/results?search_query=Rihanna+Umbrella+%28Extended+Mix%29
Kanye West,Stronger (Extended Mix),https://www.youtube.com/results?search_query=Kanye+West+Stronger+%28Extended+Mix%29
Amy Winehouse,Rehab (Extended Mix),https://www.youtube.com/results?search_query=Amy+Winehouse+Rehab+%28Extended+Mix%29
Gnarls Barkley,Crazy (Extended Mix),https://www.youtube.com/results?search_query=Gnarls+Barkley+Crazy+%28Extended+Mix%29
Black Eyed Peas,I Gotta Feeling (Extended Mix),https://www.youtube.com/results?search_query=Black+Eyed+Peas+I+Gotta+Feeling+%28Extended+Mix%29
Nelly,Hot in Herre (Extended Mix),https://www.youtube.com/results?search_query=Nelly+Hot+in+Herre+%28Extended+Mix%29
Alicia Keys,No One (Extended Mix),https://www.youtube.com/results?search_query=Alicia+Keys+No+One+%28Extended+Mix%29
Linkin Park,In the End (Extended Mix),https://www.youtube.com/results?search_query=Linkin+Park+In+the+End+%28Extended+Mix%29
The White Stripes,Seven Nation Army (Extended Mix),https://www.youtube.com/results?search_query=The+White+Stripes+Seven+Nation+Army+%28Extended+Mix%29
Fall Out Boy,Sugar We're Goin Down (Extended Mix),https://www.youtube.com/results?search_query=Fall+Out+Boy+Sugar+We%27re+Goin+Down+%28Extended+Mix%29
Kelly Clarkson,Since U Been Gone (Extended Mix),https://www.youtube.com/results?search_query=Kelly+Clarkson+Since+U+Been+Gone+%28Extended+Mix%29
Panic! at the Disco,I Write Sins Not Tragedies (Extended Mix),https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+I+Write+Sins+Not+Tragedies+%28Extended+Mix%29
50 Cent,In Da Club (Extended Mix),https://www.youtube.com/results?search_query=50+Cent+In+Da+Club+%28Extended+Mix%29
Christina Aguilera,Beautiful (Extended Mix),https://www.youtube.com/results?search_query=Christina+Aguilera+Beautiful+%28Extended+Mix%29
Avril Lavigne,Complicated (Extended Mix),https://www.youtube.com/results?search_query=Avril+Lavigne+Complicated+%28Extended+Mix%29
Maroon 5,This Love (Extended Mix),https://www.youtube.com/results?search_query=Maroon+5+This+Love+%28Extended+Mix%29
Jay-Z,Empire State of Mind (Extended Mix),https://www.youtube.com/results?search_query=Jay-Z+Empire+State+of+Mind+%28Extended+Mix%29
T.I.,Whatever You Like (Extended Mix),https://www.youtube.com/results?search_query=T.I.+Whatever+You+Like+%28Extended+Mix%29
Sean Paul,Get Busy (Extended Mix),https://www.youtube.com/results?search_query=Sean+Paul+Get+Busy+%28Extended+Mix%29
Destiny's Child,Bootylicious (Extended Mix),https://www.youtube.com/results?search_query=Destiny%27s+Child+Bootylicious+%28Extended+Mix%29
Ashanti,Foolish (Extended Mix),https://www.youtube.com/results?search_query=Ashanti+Foolish+%28Extended+Mix%29
Evanescence,Bring Me to Life (Extended Mix),https://www.youtube.com/results?search_query=Evanescence+Bring+Me+to+Life+%28Extended+Mix%29
My Chemical Romance,Welcome to the Black Parade (Extended Mix),https://www.youtube.com/results?search_query=My+Chemical+Romance+Welcome+to+the+Black+Parade+%28Extended+Mix%29
Justin Timberlake,SexyBack (Extended Mix),https://www.youtube.com/results?search_query=Justin+Timberlake+SexyBack+%28Extended+Mix%29
Katy Perry,I Kissed a Girl (Extended Mix),https://www.youtube.com/results?search_query=Katy+Perry+I+Kissed+a+Girl+%28Extended+Mix%29
Lady Gaga,Just Dance (Extended Mix),https://www.youtube.com/results?search_query=Lady+Gaga+Just+Dance+%28Extended+Mix%29
Flo Rida,Low (Extended Mix),https://www.youtube.com/results?search_query=Flo+Rida+Low+%28Extended+Mix%29
Akon,Smack That (Extended Mix),https://www.youtube.com/results?search_query=Akon+Smack+That+%28Extended+Mix%29
Shakira,Hips Don't Lie (Extended Mix),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%28Extended+Mix%29
Snow Patrol,Chasing Cars (Extended Mix),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%28Extended+Mix%29
Daft Punk,One More Time (Extended Mix),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%28Extended+Mix%29
Norah Jones,Don't Know Why (Extended Mix),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%28Extended+Mix%29
Nickelback,How You Remind Me (Extended Mix),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%28Extended+Mix%29
3 Doors Down,Kryptonite (Extended Mix),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%28Extended+Mix%29
Britney Spears,Toxic (Extended Mix),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%28Extended+Mix%29
The Killers,Mr. Brightside (Extended Mix),https://www.youtube.com/results?search_query=The+Killers+Mr.+Brightside+%28Extended+Mix%29
Kelly Rowland,Dilemma (Extended Mix),https://www.youtube.com/results?search_query=Kelly+Rowland+Dilemma+%28Extended+Mix%29
Timbaland,Apologize (Extended Mix),https://www.youtube.com/results?search_query=Timbaland+Apologize+%28Extended+Mix%29
Vanessa Carlton,A Thousand Miles (Extended Mix),https://www.youtube.com/results?search_query=Vanessa+Carlton+A+Thousand+Miles+%28Extended+Mix%29
Missy Elliott,Get Ur Freak On (Extended Mix),https://www.youtube.com/results?search_query=Missy+Elliott+Get+Ur+Freak+On+%28Extended+Mix%29
John Legend,Ordinary People (Extended Mix),https://www.youtube.com/results?search_query=John+Legend+Ordinary+People+%28Extended+Mix%29
Ludacris,Move Bitch (Extended Mix),https://www.youtube.com/results?search_query=Ludacris+Move+Bitch+%28Extended+Mix%29
Chris Brown,Run It! (Extended Mix),https://www.youtube.com/results?search_query=Chris+Brown+Run+It%21+%28Extended+Mix%29
Fergie,Big Girls Don't Cry (Extended Mix),https://www.youtube.com/results?search_query=Fergie+Big+Girls+Don%27t+Cry+%28Extended+Mix%29
Feist,1234 (Extended Mix),https://www.youtube.com/results?search_query=Feist+1234+%28Extended+Mix%29
OutKast,Hey Ya! (Single Version),https://www.youtube.com/results?search_query=OutKast+Hey+Ya%21+%28Single+Version%29
Beyonce,Crazy in Love (Single Version),https://www.youtube.com/results?search_query=Beyonce+Crazy+in+Love+%28Single+Version%29
Usher,Yeah! (Single Version),https://www.youtube.com/results?search_query=Usher+Yeah%21+%28Single+Version%29
Eminem,Lose Yourself (Single Version),https://www.youtube.com/results?search_query=Eminem+Lose+Yourself+%28Single+Version%29
Coldplay,Yellow (Single Version),https://www.youtube.com/results?search_query=Coldplay+Yellow+%28Single+Version%29
Green Day,Boulevard of Broken Dreams (Single Version),https://www.youtube.com/results?search_query=Green+Day+Boulevard+of+Broken+Dreams+%28Single+Version%29
Rihanna,Umbrella (Single Version),https://www.youtube.com/results?search_query=Rihanna+Umbrella+%28Single+Version%29
Kanye West,Stronger (Single Version),https://www.youtube.com/results?search_query=Kanye+West+Stronger+%28Single+Version%29
Amy Winehouse,Rehab (Single Version),https://www.youtube.com/results?search_query=Amy+Winehouse+Rehab+%28Single+Version%29
Gnarls Barkley,Crazy (Single Version),https://www.youtube.com/results?search_query=Gnarls+Barkley+Crazy+%28Single+Version%29
Black Eyed Peas,I Gotta Feeling (Single Version),https://www.youtube.com/results?search_query=Black+Eyed+Peas+I+Gotta+Feeling+%28Single+Version%29
Nelly,Hot in Herre (Single Version),https://www.youtube.com/results?search_query=Nelly+Hot+in+Herre+%28Single+Version%29
Alicia Keys,No One (Single Version),https://www.youtube.com/results?search_query=Alicia+Keys+No+One+%28Single+Version%29
Linkin Park,In the End (Single Version),https://www.youtube.com/results?search_query=Linkin+Park+In+the+End+%28Single+Version%29
The White Stripes,Seven Nation Army (Single Version),https://www.youtube.com/results?search_query=The+White+Stripes+Seven+Nation+Army+%28Single+Version%29
Fall Out Boy,Sugar We're Goin Down (Single Version),https://www.youtube.com/results?search_query=Fall+Out+Boy+Sugar+We%27re+Goin+Down+%28Single+Version%29
Kelly Clarkson,Since U Been Gone (Single Version),https://www.youtube.com/results?search_query=Kelly+Clarkson+Since+U+Been+Gone+%28Single+Version%29
Panic! at the Disco,I Write Sins Not Tragedies (Single Version),https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+I+Write+Sins+Not+Tragedies+%28Single+Version%29
50 Cent,In Da Club (Single Version),https://www.youtube.com/results?search_query=50+Cent+In+Da+Club+%28Single+Version%29
Christina Aguilera,Beautiful (Single Version),https://www.youtube.com/results?search_query=Christina+Aguilera+Beautiful+%28Single+Version%29
Avril Lavigne,Complicated (Single Version),https://www.youtube.com/results?search_query=Avril+Lavigne+Complicated+%28Single+Version%29
Maroon 5,This Love (Single Version),https://www.youtube.com/results?search_query=Maroon+5+This+Love+%28Single+Version%29
Jay-Z,Empire State of Mind (Single Version),https://www.youtube.com/results?search_query=Jay-Z+Empire+State+of+Mind+%28Single+Version%29
T.I.,Whatever You Like (Single Version),https://www.youtube.com/results?search_query=T.I.+Whatever+You+Like+%28Single+Version%29
Sean Paul,Get Busy (Single Version),https://www.youtube.com/results?search_query=Sean+Paul+Get+Busy+%28Single+Version%29
Destiny's Child,Bootylicious (Single Version),https://www.youtube.com/results?search_query=Destiny%27s+Child+Bootylicious+%28Single+Version%29
Ashanti,Foolish (Single Version),https://www.youtube.com/results?search_query=Ashanti+Foolish+%28Single+Version%29
Evanescence,Bring Me to Life (Single Version),https://www.youtube.com/results?search_query=Evanescence+Bring+Me+to+Life+%28Single+Version%29
My Chemical Romance,Welcome to the Black Parade (Single Version),https://www.youtube.com/results?search_query=My+Chemical+Romance+Welcome+to+the+Black+Parade+%28Single+Version%29
Justin Timberlake,SexyBack (Single Version),https://www.youtube.com/results?search_query=Justin+Timberlake+SexyBack+%28Single+Version%29
Katy Perry,I Kissed a Girl (Single Version),https://www.youtube.com/results?search_query=Katy+Perry+I+Kissed+a+Girl+%28Single+Version%29
Lady Gaga,Just Dance (Single Version),https://www.youtube.com/results?search_query=Lady+Gaga+Just+Dance+%28Single+Version%29
Flo Rida,Low (Single Version),https://www.youtube.com/results?search_query=Flo+Rida+Low+%28Single+Version%29
Akon,Smack That (Single Version),https://www.youtube.com/results?search_query=Akon+Smack+That+%28Single+Version%29
Shakira,Hips Don't Lie (Single Version),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%28Single+Version%29
Snow Patrol,Chasing Cars (Single Version),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%28Single+Version%29
Daft Punk,One More Time (Single Version),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%28Single+Version%29
Norah Jones,Don't Know Why (Single Version),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%28Single+Version%29
Nickelback,How You Remind Me (Single Version),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%28Single+Version%29
3 Doors Down,Kryptonite (Single Version),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%28Single+Version%29
Britney Spears,Toxic (Single Version),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%28Single+Version%29
The Killers,Mr. Brightside (Single Version),https://www.youtube.com/results?search_query=The+Killers+Mr.+Brightside+%28Single+Version%29
Kelly Rowland,Dilemma (Single Version),https://www.youtube.com/results?search_query=Kelly+Rowland+Dilemma+%28Single+Version%29
Timbaland,Apologize (Single Version),https://www.youtube.com/results?search_query=Timbaland+Apologize+%28Single+Version%29
Vanessa Carlton,A Thousand Miles (Single Version),https://www.youtube.com/results?search_query=Vanessa+Carlton+A+Thousand+Miles+%28Single+Version%29
Missy Elliott,Get Ur Freak On (Single Version),https://www.youtube.com/results?search_query=Missy+Elliott+Get+Ur+Freak+On+%28Single+Version%29
John Legend,Ordinary People (Single Version),https://www.youtube.com/results?search_query=John+Legend+Ordinary+People+%28Single+Version%29
Ludacris,Move Bitch (Single Version),https://www.youtube.com/results?search_query=Ludacris+Move+Bitch+%28Single+Version%29
Chris Brown,Run It! (Single Version),https://www.youtube.com/results?search_query=Chris+Brown+Run+It%21+%28Single+Version%29
Fergie,Big Girls Don't Cry (Single Version),https://www.youtube.com/results?search_query=Fergie+Big+Girls+Don%27t+Cry+%28Single+Version%29
Feist,1234 (Single Version),https://www.youtube.com/results?search_query=Feist+1234+%28Single+Version%29
OutKast,Hey Ya! (Album Version),https://www.youtube.com/results?search_query=OutKast+Hey+Ya%21+%28Album+Version%29
Beyonce,Crazy in Love (Album Version),https://www.youtube.com/results?search_query=Beyonce+Crazy+in+Love+%28Album+Version%29
Usher,Yeah! (Album Version),https://www.youtube.com/results?search_query=Usher+Yeah%21+%28Album+Version%29
Eminem,Lose Yourself (Album Version),https://www.youtube.com/results?search_query=Eminem+Lose+Yourself+%28Album+Version%29
Coldplay,Yellow (Album Version),https://www.youtube.com/results?search_query=Coldplay+Yellow+%28Album+Version%29
Green Day,Boulevard of Broken Dreams (Album Version),https://www.youtube.com/results?search_query=Green+Day+Boulevard+of+Broken+Dreams+%28Album+Version%29
Rihanna,Umbrella (Album Version),https://www.youtube.com/results?search_query=Rihanna+Umbrella+%28Album+Version%29
Kanye West,Stronger (Album Version),https://www.youtube.com/results?search_query=Kanye+West+Stronger+%28Album+Version%29
Amy Winehouse,Rehab (Album Version),https://www.youtube.com/results?search_query=Amy+Winehouse+Rehab+%28Album+Version%29
Gnarls Barkley,Crazy (Album Version),https://www.youtube.com/results?search_query=Gnarls+Barkley+Crazy+%28Album+Version%29
Black Eyed Peas,I Gotta Feeling (Album Version),https://www.youtube.com/results?search_query=Black+Eyed+Peas+I+Gotta+Feeling+%28Album+Version%29
Nelly,Hot in Herre (Album Version),https://www.youtube.com/results?search_query=Nelly+Hot+in+Herre+%28Album+Version%29
Alicia Keys,No One (Album Version),https://www.youtube.com/results?search_query=Alicia+Keys+No+One+%28Album+Version%29
Linkin Park,In the End (Album Version),https://www.youtube.com/results?search_query=Linkin+Park+In+the+End+%28Album+Version%29
The White Stripes,Seven Nation Army (Album Version),https://www.youtube.com/results?search_query=The+White+Stripes+Seven+Nation+Army+%28Album+Version%29
Fall Out Boy,Sugar We're Goin Down (Album Version),https://www.youtube.com/results?search_query=Fall+Out+Boy+Sugar+We%27re+Goin+Down+%28Album+Version%29
Kelly Clarkson,Since U Been Gone (Album Version),https://www.youtube.com/results?search_query=Kelly+Clarkson+Since+U+Been+Gone+%28Album+Version%29
Panic! at the Disco,I Write Sins Not Tragedies (Album Version),https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+I+Write+Sins+Not+Tragedies+%28Album+Version%29
50 Cent,In Da Club (Album Version),https://www.youtube.com/results?search_query=50+Cent+In+Da+Club+%28Album+Version%29
Christina Aguilera,Beautiful (Album Version),https://www.youtube.com/results?search_query=Christina+Aguilera+Beautiful+%28Album+Version%29
Avril Lavigne,Complicated (Album Version),https://www.youtube.com/results?search_query=Avril+Lavigne+Complicated+%28Album+Version%29
Maroon 5,This Love (Album Version),https://www.youtube.com/results?search_query=Maroon+5+This+Love+%28Album+Version%29
Jay-Z,Empire State of Mind (Album Version),https://www.youtube.com/results?search_query=Jay-Z+Empire+State+of+Mind+%28Album+Version%29
T.I.,Whatever You Like (Album Version),https://www.youtube.com/results?search_query=T.I.+Whatever+You+Like+%28Album+Version%29
Sean Paul,Get Busy (Album Version),https://www.youtube.com/results?search_query=Sean+Paul+Get+Busy+%28Album+Version%29
Destiny's Child,Bootylicious (Album Version),https://www.youtube.com/results?search_query=Destiny%27s+Child+Bootylicious+%28Album+Version%29
Ashanti,Foolish (Album Version),https://www.youtube.com/results?search_query=Ashanti+Foolish+%28Album+Version%29
Evanescence,Bring Me to Life (Album Version),https://www.youtube.com/results?search_query=Evanescence+Bring+Me+to+Life+%28Album+Version%29
My Chemical Romance,Welcome to the Black Parade (Album Version),https://www.youtube.com/results?search_query=My+Chemical+Romance+Welcome+to+the+Black+Parade+%28Album+Version%29
Justin Timberlake,SexyBack (Album Version),https://www.youtube.com/results?search_query=Justin+Timberlake+SexyBack+%28Album+Version%29
Katy Perry,I Kissed a Girl (Album Version),https://www.youtube.com/results?search_query=Katy+Perry+I+Kissed+a+Girl+%28Album+Version%29
Lady Gaga,Just Dance (Album Version),https://www.youtube.com/results?search_query=Lady+Gaga+Just+Dance+%28Album+Version%29
Flo Rida,Low (Album Version),https://www.youtube.com/results?search_query=Flo+Rida+Low+%28Album+Version%29
Akon,Smack That (Album Version),https://www.youtube.com/results?search_query=Akon+Smack+That+%28Album+Version%29
Shakira,Hips Don't Lie (Album Version),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%28Album+Version%29
Snow Patrol,Chasing Cars (Album Version),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%28Album+Version%29
Daft Punk,One More Time (Album Version),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%28Album+Version%29
Norah Jones,Don't Know Why (Album Version),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%28Album+Version%29
Nickelback,How You Remind Me (Album Version),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%28Album+Version%29
3 Doors Down,Kryptonite (Album Version),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%28Album+Version%29
Britney Spears,Toxic (Album Version),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%28Album+Version%29
The Killers,Mr. Brightside (Album Version),https://www.youtube.com/results?search_query=The+Killers+Mr.+Brightside+%28Album+Version%29
Kelly Rowland,Dilemma (Album Version),https://www.youtube.com/results?search_query=Kelly+Rowland+Dilemma+%28Album+Version%29
Timbaland,Apologize (Album Version),https://www.youtube.com/results?search_query=Timbaland+Apologize+%28Album+Version%29
Vanessa Carlton,A Thousand Miles (Album Version),https://www.youtube.com/results?search_query=Vanessa+Carlton+A+Thousand+Miles+%28Album+Version%29
Missy Elliott,Get Ur Freak On (Album Version),https://www.youtube.com/results?search_query=Missy+Elliott+Get+Ur+Freak+On+%28Album+Version%29
John Legend,Ordinary People (Album Version),https://www.youtube.com/results?search_query=John+Legend+Ordinary+People+%28Album+Version%29
Ludacris,Move Bitch (Album Version),https://www.youtube.com/results?search_query=Ludacris+Move+Bitch+%28Album+Version%29
Chris Brown,Run It! (Album Version),https://www.youtube.com/results?search_query=Chris+Brown+Run+It%21+%28Album+Version%29
Fergie,Big Girls Don't Cry (Album Version),https://www.youtube.com/results?search_query=Fergie+Big+Girls+Don%27t+Cry+%28Album+Version%29
Feist,1234 (Album Version),https://www.youtube.com/results?search_query=Feist+1234+%28Album+Version%29
OutKast,Hey Ya! (Remix),https://www.youtube.com/results?search_query=OutKast+Hey+Ya%21+%28Remix%29
Beyonce,Crazy in Love (Remix),https://www.youtube.com/results?search_query=Beyonce+Crazy+in+Love+%28Remix%29
Usher,Yeah! (Remix),https://www.youtube.com/results?search_query=Usher+Yeah%21+%28Remix%29
Eminem,Lose Yourself (Remix),https://www.youtube.com/results?search_query=Eminem+Lose+Yourself+%28Remix%29
Coldplay,Yellow (Remix),https://www.youtube.com/results?search_query=Coldplay+Yellow+%28Remix%29
Green Day,Boulevard of Broken Dreams (Remix),https://www.youtube.com/results?search_query=Green+Day+Boulevard+of+Broken+Dreams+%28Remix%29
Rihanna,Umbrella (Remix),https://www.youtube.com/results?search_query=Rihanna+Umbrella+%28Remix%29
Kanye West,Stronger (Remix),https://www.youtube.com/results?search_query=Kanye+West+Stronger+%28Remix%29
Amy Winehouse,Rehab (Remix),https://www.youtube.com/results?search_query=Amy+Winehouse+Rehab+%28Remix%29
Gnarls Barkley,Crazy (Remix),https://www.youtube.com/results?search_query=Gnarls+Barkley+Crazy+%28Remix%29
Black Eyed Peas,I Gotta Feeling (Remix),https://www.youtube.com/results?search_query=Black+Eyed+Peas+I+Gotta+Feeling+%28Remix%29
Nelly,Hot in Herre (Remix),https://www.youtube.com/results?search_query=Nelly+Hot+in+Herre+%28Remix%29
Alicia Keys,No One (Remix),https://www.youtube.com/results?search_query=Alicia+Keys+No+One+%28Remix%29
Linkin Park,In the End (Remix),https://www.youtube.com/results?search_query=Linkin+Park+In+the+End+%28Remix%29
The White Stripes,Seven Nation Army (Remix),https://www.youtube.com/results?search_query=The+White+Stripes+Seven+Nation+Army+%28Remix%29
Fall Out Boy,Sugar We're Goin Down (Remix),https://www.youtube.com/results?search_query=Fall+Out+Boy+Sugar+We%27re+Goin+Down+%28Remix%29
Kelly Clarkson,Since U Been Gone (Remix),https://www.youtube.com/results?search_query=Kelly+Clarkson+Since+U+Been+Gone+%28Remix%29
Panic! at the Disco,I Write Sins Not Tragedies (Remix),https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+I+Write+Sins+Not+Tragedies+%28Remix%29
50 Cent,In Da Club (Remix),https://www.youtube.com/results?search_query=50+Cent+In+Da+Club+%28Remix%29
Christina Aguilera,Beautiful (Remix),https://www.youtube.com/results?search_query=Christina+Aguilera+Beautiful+%28Remix%29
Avril Lavigne,Complicated (Remix),https://www.youtube.com/results?search_query=Avril+Lavigne+Complicated+%28Remix%29
Maroon 5,This Love (Remix),https://www.youtube.com/results?search_query=Maroon+5+This+Love+%28Remix%29
Jay-Z,Empire State of Mind (Remix),https://www.youtube.com/results?search_query=Jay-Z+Empire+State+of+Mind+%28Remix%29
T.I.,Whatever You Like (Remix),https://www.youtube.com/results?search_query=T.I.+Whatever+You+Like+%28Remix%29
Sean Paul,Get Busy (Remix),https://www.youtube.com/results?search_query=Sean+Paul+Get+Busy+%28Remix%29
Destiny's Child,Bootylicious (Remix),https://www.youtube.com/results?search_query=Destiny%27s+Child+Bootylicious+%28Remix%29
Ashanti,Foolish (Remix),https://www.youtube.com/results?search_query=Ashanti+Foolish+%28Remix%29
Evanescence,Bring Me to Life (Remix),https://www.youtube.com/results?search_query=Evanescence+Bring+Me+to+Life+%28Remix%29
My Chemical Romance,Welcome to the Black Parade (Remix),https://www.youtube.com/results?search_query=My+Chemical+Romance+Welcome+to+the+Black+Parade+%28Remix%29
Justin Timberlake,SexyBack (Remix),https://www.youtube.com/results?search_query=Justin+Timberlake+SexyBack+%28Remix%29
Katy Perry,I Kissed a Girl (Remix),https://www.youtube.com/results?search_query=Katy+Perry+I+Kissed+a+Girl+%28Remix%29
Lady Gaga,Just Dance (Remix),https://www.youtube.com/results?search_query=Lady+Gaga+Just+Dance+%28Remix%29
Flo Rida,Low (Remix),https://www.youtube.com/results?search_query=Flo+Rida+Low+%28Remix%29
Akon,Smack That (Remix),https://www.youtube.com/results?search_query=Akon+Smack+That+%28Remix%29
Shakira,Hips Don't Lie (Remix),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%28Remix%29
Snow Patrol,Chasing Cars (Remix),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%28Remix%29
Daft Punk,One More Time (Remix),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%28Remix%29
Norah Jones,Don't Know Why (Remix),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%28Remix%29
Nickelback,How You Remind Me (Remix),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%28Remix%29
3 Doors Down,Kryptonite (Remix),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%28Remix%29
Britney Spears,Toxic (Remix),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%28Remix%29
The Killers,Mr. Brightside (Remix),https://www.youtube.com/results?search_query=The+Killers+Mr.+Brightside+%28Remix%29
Kelly Rowland,Dilemma (Remix),https://www.youtube.com/results?search_query=Kelly+Rowland+Dilemma+%28Remix%29
Timbaland,Apologize (Remix),https://www.youtube.com/results?search_query=Timbaland+Apologize+%28Remix%29
Vanessa Carlton,A Thousand Miles (Remix),https://www.youtube.com/results?search_query=Vanessa+Carlton+A+Thousand+Miles+%28Remix%29
Missy Elliott,Get Ur Freak On (Remix),https://www.youtube.com/results?search_query=Missy+Elliott+Get+Ur+Freak+On+%28Remix%29
John Legend,Ordinary People (Remix),https://www.youtube.com/results?search_query=John+Legend+Ordinary+People+%28Remix%29
Ludacris,Move Bitch (Remix),https://www.youtube.com/results?search_query=Ludacris+Move+Bitch+%28Remix%29
Chris Brown,Run It! (Remix),https://www.youtube.com/results?search_query=Chris+Brown+Run+It%21+%28Remix%29
Fergie,Big Girls Don't Cry (Remix),https://www.youtube.com/results?search_query=Fergie+Big+Girls+Don%27t+Cry+%28Remix%29
Feist,1234 (Remix),https://www.youtube.com/results?search_query=Feist+1234+%28Remix%29
OutKast,Hey Ya! (2015 Remaster),https://www.youtube.com/results?search_query=OutKast+Hey+Ya%21+%282015+Remaster%29
